# hotness table: n_layer=43 n_expert=256 n_expert_used=6
# format: one row per layer, columns are expert activation counts (expert 0..N-1)
0,0,1,0,2,0,0,0,0,0,0,68,0,3,0,0,30,0,2,0,0,0,0,3,0,7,0,0,0,0,0,0,7,0,0,0,0,0,19,0,59,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,0,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,2,0,0,0,8,3,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,25
0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,0,3,0,23,11,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,3,0,0,0,0,0,1,0,0,0,11,0,0,6,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,5,0,0,0,0,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,110,0,3,6,0,0,0,0,0,0,0,0,1,0,0,27,0,0,1,0,0,1,0,0,1,0,1,0,0,0,12,0,0,0,5,0,11,0,0,0,1,2,18,1,0,0,0,0,0,0,0,0,5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9,0,10,1,1,2,0,0,3,0,1,3,0,0,0,7,0,0,0,0,0,0,5,0,0,13,0,1,0,0,2,0,3,1,0,0,0,2,0,0,0,0,0,17,0,0,0,0,58
0,0,10,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,8,0,0,0,0,2,0,0,0,0,5,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,12,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,70,0,0,0,0,0,0,2,0,1,1,3,0,0,2,0,0,1,44,1,0,0,0,0,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,9,0,0,0,0,3,0,0,2,0,0,6,2,0,0,0,0,0,0,4,0,16,0,0,0,8,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,69,0,0,0,14,0,0,0,0,0,4,1,4,0,2,3,0,0,0,0,0,0,81,2,5,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,28,0,0,0,0,3,0,0,0,30,40,0,0,0,0,22,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,1,0,3,0,0,0,0,0,9,0,0,0,1,0,0,0,0,32,0,0,0,0,3,15,0,0,1,1,3,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,3,0,25,0,0,0,1,3,0,0,0,15,0,0,0,0,0,0,1,0,1,0,0,1,2,13,0,0,3,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,3,0,0,0,3,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,2,0,2,48,1,0,4,2,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,0,3,0,0,3,18,4,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,2,0,1,0,0,0,0,9,0,1,0,31,0,0,0,0,2,0,2,6
0,29,0,0,0,0,1,5,13,0,0,1,0,0,0,0,0,0,67,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6,0,0,0,0,0,14,0,0,0,45,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,3,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,88,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,3,0,0,0,0,0,0,0,0,4,12,0,7,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,49,0,1,2,0,0,0,13,40,0,0,0,0,0,0,0,0,30,0,0,0,9,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,6,0,0,6,0,0,0,0,0,1,0,0,2,1,0,0,0,0,3,0,0,0,25,0,66,1,0,0,0,0,7,0,2,0,0,0,1,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,5,0,1,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,4,0,0,17,0,0,32,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,1,9,3,9,0,0,0,0,0,1,0,0,1,0,1,22,0,0,0,0,0,0,0,0,2,11,3,1,0,0,0,0,0,0,0,16,0,0,0,4,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,4,41,0
0,0,0,0,0,0,34,0,0,0,8,0,2,0,0,3,0,0,0,0,0,0,0,0,0,73,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,4,11,0,0,0,0,12,0,0,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,1,0,8,0,0,0,0,0,0,2,0,17,0,0,0,4,0,1,0,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,2,1,0,21,62,0,2,4,0,1,0,0,45,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,19,20,0,0,0,0,3,0,0,0,0,7,0,0,0,0,16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,2,8,6,0,0,0,0,2,1,0,3,0,30
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,6,1,3,4,0,0,0,0,2,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,1,2,0,67,0,0,0,34,0,0,0,6,1,0,4,0,0,2,0,8,5,0,0,2,0,0,0,0,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,46,11,0,0,3,19,0,0,0,0,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,10,0,0,0,0,0,2,10,1,0,0,0,0,0,0,5,2,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,23,1,11,0,1,0,0,0,0,0,1,0,0,0,0,13,1,5,0,0,0,0,1,0,1,0,5,0,3,15,0,0,0,0,0,0,0,1,0,0,0,0,5,0,2,0,0,0,0,0,12,0,2,0,0,2,0,2,0,0,0,0
0,0,0,0,0,0,0,0,23,0,0,3,63,0,0,13,8,0,0,0,0,0,0,1,0,4,0,0,0,0,0,4,0,4,3,0,0,1,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,8,1,0,0,0,0,9,0,0,22,0,0,5,1,0,0,0,0,0,0,0,50,0,0,58,0,67,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,10,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,15,0,0,2,0,0,0,4,0,0,0,4,0,1,16,0,1,34,0,0,3,0,0,0,0,1,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,10,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0
0,0,1,0,3,0,4,1,0,0,18,5,0,0,0,0,0,1,1,0,6,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,4,25,0,0,0,0,0,0,13,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,5,0,0,0,0,0,0,0,42,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,2,0,0,0,0,2,0,13,0,0,0,0,0,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,2,0,0,9,0,3,0,1,2,0,0,13,1,2,0,1,2,1,0,0,3,12,0,3,2,60,2,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,0,0,2,0,3,0,67,54,0,4,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,1,0,0,0
