# hotness table: n_layer=43 n_expert=256 n_expert_used=6
# format: one row per layer, columns are expert activation counts (expert 0..N-1)
19,14,11,0,168,0,0,22,6,0,0,125,2,225,32,25,185,0,79,1,8,3,0,3,4,8,2,0,8,46,1,41,25,4,37,3,23,12,22,2,484,0,30,0,0,1,43,63,6,76,82,4,0,0,1,2,0,0,1,160,0,0,4,1,210,6,1,0,3,4,0,100,15,65,12,0,0,2,101,62,8,19,0,11,74,1,0,8,2,65,97,2,2,4,6,9,230,0,2,0,40,3,0,110,0,22,10,799,2,9,0,0,35,4,23,4,0,2,0,4,0,0,26,70,0,3,29,40,39,3,26,0,5,3,1,35,57,0,3,0,15,13,14,1,5,18,63,21,6,54,20,0,3,8,9,72,8,5,0,0,0,17,9,4,72,137,1,1,37,0,0,0,175,4,40,48,0,0,20,0,220,15,0,84,116,0,0,0,4,254,0,96,54,0,0,0,62,7,14,0,4,13,0,4,0,78,1,29,79,13,38,0,0,357,7,81,4,19,8,1,0,2,85,2,3,0,11,0,0,35,63,1,5,1,1,0,26,144,0,0,26,1,10,0,3,96,4,125,176,0,251,80,100,1,71,199
0,0,6,16,3,8,15,0,35,0,23,1,0,2,0,0,0,0,1,0,11,0,4,32,3,0,0,55,3,15,29,0,20,36,71,13,5,0,212,22,0,1,0,0,7,0,2,25,2,0,6,1,15,34,1,27,148,30,24,54,4,23,128,51,19,6,175,24,84,3,98,0,7,118,0,0,0,63,58,0,0,0,0,3,30,98,128,0,0,54,0,0,2,0,237,18,56,27,1,29,2,21,37,53,36,1,0,4,0,298,0,8,207,9,53,0,0,10,13,76,0,224,0,0,64,21,0,89,0,8,6,0,10,6,8,81,2,24,66,183,0,0,0,58,1,132,0,4,1,2,11,131,79,4,0,0,1,2,1,42,3,167,12,3,43,13,54,2,2,11,0,21,2,5,0,4,87,86,13,4,126,3,17,0,58,19,52,4,1,3,2,117,12,73,1,1217,31,24,0,2,1,29,0,4,1,0,2,114,30,81,19,24,41,8,97,257,5,5,11,10,16,8,129,1,4,0,0,0,1,51,0,1,40,23,33,0,7,5,0,27,11,0,0,7,22,2,52,0,66,0,68,54,3,0,0,421
0,0,21,5,0,33,0,73,0,0,0,10,1,0,413,96,0,0,0,1,5,10,12,0,14,159,13,0,74,0,0,0,0,49,8,0,96,0,1,2,51,0,0,11,0,12,0,0,48,0,13,46,0,0,8,0,0,0,26,2,0,0,68,0,0,0,0,4,6,0,2,72,0,0,0,0,103,18,0,0,3,0,15,21,151,16,2,18,6,0,1,22,0,10,8,2,46,108,0,0,2,1,29,78,0,24,0,3,0,1,12,1,0,18,8,12,9,71,0,34,0,0,17,0,480,72,0,0,4,59,1,134,1,29,39,3,173,0,25,18,7,147,277,53,67,0,3,4,15,0,0,3,31,0,39,0,3,4,40,10,0,60,0,18,172,0,7,4,0,53,0,0,73,0,1,485,7,10,0,0,2,0,29,6,174,72,1,25,0,55,0,3,7,1,4,39,0,0,455,0,3,42,0,0,39,10,636,6,0,11,191,3,131,21,0,0,55,7,129,3,10,23,0,1,4,0,1,6,239,41,10,3,13,3,743,3,20,8,180,2,3,0,4,0,38,2,1,1,0,183,34,30,2,0,0,2
0,0,40,1,338,0,10,0,0,10,0,0,0,28,132,3,9,9,6,310,20,2,11,0,3,4,0,32,1,71,30,1,16,0,63,2,0,0,9,13,2,18,40,0,12,0,6,200,1,0,0,7,0,116,0,5,0,4,35,110,1,4,13,120,72,11,0,3,9,0,0,0,38,0,49,2,14,13,108,90,251,67,133,0,5,0,8,13,3,11,0,96,1,116,106,10,31,5,10,8,8,0,2,17,183,330,0,21,41,4,0,0,0,4,0,8,14,2,0,19,155,94,5,0,5,29,0,9,0,10,1,15,14,2,0,4,6,0,45,0,0,22,0,218,7,57,13,0,112,14,0,0,13,146,34,5,178,3,7,8,58,0,0,1,0,0,0,38,0,5,3,0,1,0,30,57,1,12,0,867,4,2,199,371,76,5,15,10,14,0,1,0,0,8,2,26,0,0,26,3,189,4,0,0,4,28,15,26,59,0,1,0,1,0,0,23,1,2,18,449,1,1,0,0,2,120,0,0,28,1,0,0,0,2,0,257,110,0,4,0,0,1,0,12,9,11,1,261,25,1,2,1,2,1,2,191
0,103,54,0,6,22,11,15,270,7,2,8,0,0,11,9,70,5,332,48,10,16,0,1,32,0,0,0,136,1,2,69,29,5,0,0,0,146,20,59,0,2,96,3,0,48,0,0,0,148,1,0,0,299,0,0,4,10,9,13,133,7,0,0,2,320,0,1,0,0,8,0,0,18,3,0,0,0,9,0,0,0,0,332,0,6,0,26,558,4,0,0,2,71,0,61,35,59,31,17,0,44,5,1,103,0,14,8,45,27,5,150,2,0,0,0,0,0,0,95,20,0,15,6,35,624,13,36,22,45,21,0,0,7,1,2,0,0,0,134,0,0,0,0,1,0,0,1,14,278,2,3,87,5,172,0,6,0,1,1,0,23,0,0,4,0,8,4,3,0,85,200,10,60,0,28,0,3,2,14,37,16,23,286,62,93,32,0,13,15,0,87,1,0,0,1,6,3,4,0,18,1,100,0,0,19,0,0,0,4,0,1,47,0,0,1,1,0,0,0,14,0,14,36,6,119,0,210,0,9,23,14,2,0,126,457,0,0,0,2,0,9,17,2,37,4,0,0,14,4,312,0,79,0,0,25
0,11,24,2,3,11,11,150,1,22,6,3,7,0,18,12,0,1,0,16,24,0,4,0,26,1,1,250,0,18,5,316,0,88,0,5,77,92,383,0,0,0,21,0,1,65,69,0,388,11,1,18,0,0,45,21,24,2,0,32,58,0,133,8,5,88,77,0,0,0,0,0,0,0,59,1,45,0,10,1,2,0,0,125,0,76,4,0,37,0,1,5,54,7,4,13,0,0,2,276,0,0,0,0,27,0,50,18,26,0,69,2,1,0,0,66,0,0,0,12,0,11,0,2,437,0,130,44,11,18,16,26,1,2,1,10,6,1,2,6,9,8,5,0,1,1,760,33,0,0,1,29,14,6,0,0,1,7,14,2,0,31,0,174,73,2,2,63,0,6,0,1,1,0,1,0,390,0,96,0,182,0,0,5,0,0,19,27,65,6,4,0,68,0,0,0,0,0,93,102,67,241,1,0,0,43,0,1,0,40,8,0,0,67,5,1,0,0,1,0,2,6,44,106,38,25,2,0,0,9,0,0,6,301,0,1,107,9,4,68,55,78,11,0,3,87,27,0,39,0,328,0,0,92,136,3
0,0,37,29,19,0,302,0,101,36,71,1,54,0,0,145,0,0,0,905,24,1,0,3,9,627,13,11,0,0,97,1,0,0,0,4,1,0,37,0,0,9,61,7,0,1,0,28,0,1,46,36,8,0,0,1,72,16,1,0,0,63,9,0,0,30,1,0,9,0,0,5,0,0,8,30,19,27,1,6,4,17,0,0,0,456,3,0,0,14,0,14,0,0,0,0,0,8,8,1,603,0,4,0,2,26,0,1,118,3,0,3,0,0,0,0,6,154,0,0,37,0,1,19,36,0,1,42,1,61,11,2,4,0,0,68,0,0,2,0,0,3,1,4,77,24,0,7,15,5,0,1,0,1,10,58,76,0,5,481,0,2,0,0,30,1,0,4,662,1,0,102,60,14,0,277,88,2,11,22,0,56,8,1,182,0,1,80,37,2,0,4,4,0,106,19,0,3,0,0,0,31,0,1,81,450,0,0,0,24,60,0,1,0,0,157,0,0,1,0,19,33,19,8,1,146,0,36,1,1,0,0,73,0,1,7,0,0,1,5,0,0,0,22,10,50,57,10,1,3,13,4,11,11,2,85
12,0,0,12,38,313,2,0,0,29,0,5,0,3,1,0,16,16,1,55,0,70,47,12,6,88,19,0,10,11,0,3,77,92,59,0,1,0,0,6,0,4,17,0,0,2,2,0,3,0,3,87,0,616,1,33,0,5,0,346,1,212,0,30,4,257,0,43,0,37,1,9,43,15,0,2,1,54,183,0,0,60,2,9,0,0,80,14,1,1,2,0,72,0,0,0,4,2,7,67,0,3,0,431,54,26,0,6,71,1,200,68,0,89,4,17,4,1,1,8,0,10,0,2,6,0,0,8,27,4,14,0,0,221,88,21,62,12,3,0,2,74,4,9,16,82,669,0,5,5,0,0,43,1,9,0,5,0,0,0,0,0,0,6,10,0,0,4,1,77,13,9,4,1,5,0,1,108,89,4,0,27,4,1,0,294,5,2,0,19,0,0,0,2,61,2,169,12,6,0,25,0,43,5,9,1,0,0,0,124,15,7,0,4,43,0,12,2,13,64,31,0,15,22,5,0,0,3,0,12,3,308,5,0,0,0,60,0,67,0,6,1,79,0,185,0,94,281,399,92,3,11,5,1,0,23
0,1,0,0,5,1,3,1,535,5,14,59,93,270,0,76,60,0,0,0,5,82,0,204,1,19,0,20,0,1,10,61,0,25,23,1,21,10,0,98,5,3,26,116,4,0,3,0,8,0,0,0,2,0,0,3,2,0,18,0,8,0,0,0,3,0,88,13,1,2,0,0,0,10,16,0,0,0,2,0,8,0,2,5,2,15,53,57,0,18,416,4,127,1,0,0,30,0,0,137,5,48,125,2,0,0,0,0,0,244,17,716,1,20,190,0,911,0,2,1,0,0,0,1,96,1,0,0,1,115,39,8,1,0,10,0,4,156,0,85,0,47,0,0,0,1,0,51,66,0,5,60,12,38,57,194,13,4,22,10,19,145,1,2,0,0,56,12,243,374,0,0,3,83,31,2,33,19,1,41,67,6,67,79,6,4,34,1,1,0,50,5,0,2,0,0,0,2,18,254,0,1,0,1,1,2,10,1,29,1,3,20,41,17,11,11,1,0,0,0,6,0,3,0,0,101,0,122,0,0,0,0,0,2,4,4,2,0,23,6,7,1,0,0,0,0,20,2,0,14,0,46,2,2,21,246
16,31,0,3,6,62,96,1,1,2,189,5,21,7,0,14,0,115,58,1,164,0,5,160,5,52,6,0,10,709,5,45,10,74,0,148,19,0,18,4,67,5,4,2,17,10,556,3,15,5,32,26,47,70,53,79,13,21,138,11,25,1,1,2,5,1,0,0,21,51,2,0,0,49,192,5,0,168,24,6,0,3,29,21,0,4,60,14,0,0,57,0,19,57,23,54,84,180,2,5,7,8,26,4,26,0,14,10,0,7,5,46,2,22,63,7,8,18,2,0,81,0,7,54,76,0,3,0,39,0,1,0,0,170,56,0,0,145,15,37,17,0,0,0,17,1,0,16,29,63,0,0,17,63,4,0,1,0,1,6,29,53,0,50,6,29,3,60,21,1,7,22,10,73,20,5,36,15,9,20,39,56,25,16,158,151,8,18,0,11,16,3,3,1,3,14,0,4,0,0,5,2,1,64,3,0,25,75,97,25,30,2,26,76,0,203,30,72,8,14,64,86,27,61,59,0,20,3,16,150,0,193,69,37,16,0,246,0,64,13,3,51,10,5,4,60,4,5,0,0,1,58,0,62,1,0
